<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,19980707,000000,5.64229,5.64229,5.64229,5.64229,14525.829268218,0
HDR,D,19980708,000000,5.28381,5.28381,5.28381,5.28381,2209.604336032,0
HDR,D,19980709,000000,5.41956,5.41956,5.41956,5.41956,5781.235772328,0
HDR,D,19980710,000000,5.55027,5.55027,5.55027,5.55027,4651.132791304,0
HDR,D,19980713,000000,5.23544,5.23544,5.23544,5.23544,4985.314363118,0
HDR,D,19980714,000000,5.41956,5.41956,5.41956,5.41956,3999.636856348,0
HDR,D,19980715,000000,5.19199,5.19199,5.19199,5.19199,4651.132791304,0
HDR,D,19980716,000000,5.32745,5.32745,5.32745,5.32745,6767.96747964,0
HDR,D,19980717,000000,5.37118,5.37118,5.37118,5.37118,7824.276422724,0
HDR,D,19980720,000000,4.87716,4.87716,4.87716,4.87716,10246.82926824,0
HDR,D,19980721,000000,4.78514,4.78514,4.78514,4.78514,17195.065040562,0
HDR,D,19980722,000000,4.31038,4.31038,4.31038,4.31038,11403.287262814,0
HDR,D,19980723,000000,4.74151,4.74151,4.74151,4.74151,36791.5989158,0
HDR,D,19980724,000000,4.9207,4.9207,4.9207,4.9207,42364.102980812,0
HDR,D,19980727,000000,5.37118,5.37118,5.37118,5.37118,57926.211381816,0
HDR,D,19980728,000000,5.4631,5.4631,5.4631,5.4631,44959.544715216,0
HDR,D,19980729,000000,5.28381,5.28381,5.28381,5.28381,20019.26829258,0
HDR,D,19980730,000000,5.23544,5.23544,5.23544,5.23544,90604.319782732,0
HDR,D,19980731,000000,5.4631,5.4631,5.4631,5.4631,47680.436314118,0
HDR,D,19980803,000000,5.41956,5.41956,5.41956,5.41956,18307.246612372,0
HDR,D,19980804,000000,5.37118,5.37118,5.37118,5.37118,37559.056910376,0
HDR,D,19980805,000000,5.23544,5.23544,5.23544,5.23544,92305.79945752,0
HDR,D,19980806,000000,5.23544,5.23544,5.23544,5.23544,98948.317072662,0
HDR,D,19980807,000000,5.19199,5.19199,5.19199,5.19199,71358.83468798,0
HDR,D,19980810,000000,5.09988,5.09988,5.09988,5.09988,10968.95663951,0
HDR,D,19980811,000000,5.19199,5.19199,5.19199,5.19199,3392.417344156,0
HDR,D,19980812,000000,5.14836,5.14836,5.14836,5.14836,10208.878048728,0
HDR,D,19980813,000000,4.87716,4.87716,4.87716,4.87716,14186.376693694,0
HDR,D,19980814,000000,5.05615,5.05615,5.05615,5.05615,5087.571815692,0
HDR,D,19980817,000000,5.05615,5.05615,5.05615,5.05615,21301.176151652,0
HDR,D,19980818,000000,5.23544,5.23544,5.23544,5.23544,12308.845528392,0
HDR,D,19980819,000000,5.32745,5.32745,5.32745,5.32745,16792.360433518,0
HDR,D,19980820,000000,5.23544,5.23544,5.23544,5.23544,6210.295392922,0
HDR,D,19980821,000000,4.74151,4.74151,4.74151,4.74151,5993.13008127,0
HDR,D,19980824,000000,4.74151,4.74151,4.74151,4.74151,6046.894308912,0
HDR,D,19980825,000000,4.51394,4.51394,4.51394,4.51394,13174.344173374,0
HDR,D,19980826,000000,4.51394,4.51394,4.51394,4.51394,7327.747967442,0
HDR,D,19980827,000000,4.06355,4.06355,4.06355,4.06355,6138.609756066,0
