<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20100108,000000,12.899,12.899,12.4018,12.4018,29436.223881493,0
ATC,D,20100111,000000,12.4183,12.5873,12.1056,12.1299,152040.98507925,0
ATC,D,20100112,000000,12.1299,12.227,11.9444,12.0891,75350.059703786,0
ATC,D,20100113,000000,12.1056,12.7465,12.0814,12.6747,550104.04479286,0
ATC,D,20100114,000000,12.8271,12.8271,12.4261,12.4261,67854.805972214,0
ATC,D,20100115,000000,12.4261,12.6669,12.193,12.5067,4506.6268658088,0
ATC,D,20100118,000000,12.6193,12.9883,12.5873,12.8757,129088.70149647,0
ATC,D,20100119,000000,12.8757,12.899,12.6824,12.8271,13749.537313851,0
ATC,D,20100120,000000,12.8591,12.8591,12.6193,12.6271,20825.641791679,0
ATC,D,20100121,000000,12.6669,12.6669,12.5067,12.5067,33019.074627871,0
ATC,D,20100122,000000,12.4669,12.5873,12.4416,12.4503,16574.417910952,0
ATC,D,20100125,000000,12.4979,12.7232,12.2493,12.6348,11477.686567513,0
ATC,D,20100126,000000,12.4348,12.6348,12.2338,12.5465,11450.91044811,0
ATC,D,20100127,000000,12.5465,12.7397,12.4261,12.7232,3655.970149365,0
ATC,D,20100128,000000,12.7154,12.9883,12.5465,12.8271,847414.74629445,0
ATC,D,20100129,000000,12.8252,12.9019,12.7475,12.8854,16971.940299024,0
ATC,D,20100201,000000,12.8912,12.8912,12.7465,12.8669,16609.432836326,0
ATC,D,20100202,000000,12.8669,13.3563,12.8669,13.1873,320386.56717393,0
ATC,D,20100203,000000,13.1796,13.7738,13.0514,13.7098,104128.20895839,0
ATC,D,20100204,000000,13.7903,14.0292,13.4854,13.4922,85960.611942915,0
ATC,D,20100205,000000,13.3883,13.4369,13.0349,13.4369,60419.283583928,0
ATC,D,20100208,000000,13.2281,13.7651,13.0757,13.4369,29663.820896425,0
ATC,D,20100209,000000,13.5884,13.6292,13.3087,13.5476,14867.955224333,0
ATC,D,20100210,000000,13.6214,13.6292,13.3087,13.3087,34871.776120464,0
ATC,D,20100211,000000,13.4689,13.5816,13.3728,13.5078,7772.2835823261,0
ATC,D,20100212,000000,13.5884,13.8302,13.5884,13.6292,263775.67164982,0
ATC,D,20100215,000000,13.669,14.2302,13.669,14.0292,62148.402986966,0
ATC,D,20100216,000000,14.1496,14.2302,13.9341,13.9496,54344.194031505,0
ATC,D,20100217,000000,14.07,14.3506,13.9816,14.3506,36825.402986195,0
ATC,D,20100218,000000,14.4312,14.6312,14.1982,14.5516,51234.044777679,0
ATC,D,20100219,000000,14.2788,14.5914,14.2788,14.5516,24947.104478371,0
ATC,D,20100222,000000,14.8876,14.8876,14.4312,14.7507,77046.223882942,0
ATC,D,20100223,000000,14.9439,14.9517,14.5108,14.8313,26493.940299314,0
ATC,D,20100224,000000,14.7915,14.8313,14.4545,14.4545,20376.626866292,0
ATC,D,20100225,000000,14.6555,14.9041,14.4468,14.7759,149844.3134374,0
ATC,D,20100226,000000,14.7196,15.4974,14.7196,15.1527,54129.985076274,0
ATC,D,20100301,000000,15.2323,15.5527,15.0799,15.3848,30209.641791964,0
ATC,D,20100302,000000,15.3129,15.6333,15.1527,15.3284,195931.16418507,0
